ID,Name,ChineseName,VideoCount
210797,lucina (bobabamory),卢西纳 (博巴巴莫里),1
588,lucina (fire emblem),卢西纳 (火焰纹章),139
244,lucio (overwatch),卢西奥 (守望先锋),42
232,lucky chloe (tekken),幸运克洛伊 (铁拳) (铁拳),43
27138,lucoa quetzalcoatl (chi no maid dragon),卢科亚·羽蛇神 (龙女仆),145
38698,lucy (elfen lied),露西 (妖精的旋律),3
70014,lucy (the lego movie),露西 (乐高大电影),1
6442,lucy heartfilia (fairy tail),露西·哈特菲利亚 (妖精的尾巴),121
25674,lucy loud (the loud house),露西·劳德 (喧闹一家亲),3
35446,lucyna kushinada (cyberpunk edgerunners),露西娜·库辛达 (赛博朋克边缘跑者),157
692,luffy (one piece),路飞 (航海王),139
26325,lugia (pokemon),洛奇亚 (宝可梦),49
26017,luigi (mario),路易吉 (超级马里奥),38
205935,luka megurine (vocaloid),巡音卢卡 (VOCALOID),6
1285,lula,卢拉,8
6331,lulu (final fantasy),露露 (最终幻想),284
46,lulu (league of legends),露露 (英雄联盟),73
4618,lulu the fae sorceress,仙灵女巫露露,11
27351,lum,拉姆,7
42390,lumera (fire emblem),卢梅拉 (火焰纹章),6
697,lumina (final fantasy),露米娜 (最终幻想),7
27003,lumine (genshin impact),发光 (原神),727
150503,lumituber (vtuber),发光管 (VTuber/虚拟主播),3
38213,luna (chronicles of eden),露娜 (伊甸园编年史),2
7367,luna (dead or alive),露娜 (死或生),34
538,luna (dota),露娜 (刀塔),52
146571,luna (epic seven),露娜 (第七史诗),2
8182,luna (noname55),露娜 (noname55),43
92899,luna (punishing gray raven),露娜 (惩罚灰乌鸦),25
26874,luna lovegood (harry potter),卢娜·洛夫古德 (哈利波特) (哈利波特),9
146208,luna snow (marvel),露娜·雪露 (漫威),552
239,lunafreya (final fantasy),卢纳弗雷亚 (最终幻想),304
3466,lunamist,月球主义者,10
82789,lunaris (palworld),月球 (幻兽帕鲁),9
174609,lune (Clair Obscur: Expedition 33),月形 (远征33 (Clair Obscur)),70
46394,lune zoldark (super robot wars),琉妮·索得克 (超级机器人大战),1
32451,luo tianyi (vocaloid),洛天依 (VOCALOID),175
35856,luong (king of fighters),梁 (拳皇) (战士之王),21
183973,lupa (wuthering waves),卢帕 (鸣潮),62
27427,lupe the wolf,卢佩狼,3
4039,lurker,潜伏者,7
27001,lusamine,卢米明,46
4055,lust,欲望,312
6635,lustzest,情欲,1
139164,lute (hazbin hotel),琵琶 (地狱客栈),10
528,lux (league of legends),勒克斯 (英雄联盟),216
27727,luxray,伦琴猫,8
11294,luz noceda,露丝·诺塞达,3
48637,luz noceda (the owl house),露丝·诺塞达 (奇幻猫头鹰小屋),31
6589,luztzest,最喜欢,1
1694,lvl3toaster,lvl3toaster,20
30239,lycanroc (pokemon),鬃岩狼人 (宝可梦),31
4101,lying,躺卧,418
4201,lying on back,仰卧,265
5576,lying on bed,躺在床上,159
169549,lyla (zenless zone zero),莱拉 (绝区零),34
37017,lyla park (life is strange),莱拉公园 (奇异人生),3
2380,lylly (world of warcraft),莉莉 (魔兽世界),41
57730,lyn (fire emblem),林恩 (火焰纹章),12
119787,lyna (final fantasy),莱娜 (最终幻想),11
208643,lynae (wuthering waves),林奈 (鸣潮),112
46371,lynette (genshin impact),莱内特 (原神),140
60624,lyney (genshin impact),莱尼 (原神),75
32696,lynx (fortnite),猞猁 (堡垒之夜),69
49933,lynx (honkai star rail),猞猁 (崩坏：星穹铁道),11
1314,lyra calyptra (vtuber),莱拉·卡利普特拉 (VTuber/虚拟主播),2
27365,lyra heartstrings (mlp),莱拉·琴弦 (小马宝莉),22
40546,lyralei (dota 2),莱拉雷 (DOTA 2),6
208499,lyria (granblue fantasy),利里亚 (碧蓝幻想),3
60389,lyse hext (final fantasy),莉瑟·赫斯特 (最终幻想),19
42235,lysithea (fire emblem),利斯西娅 (火焰纹章),30
159181,m naago rahz (final fantasy),纳戈·拉兹 (最终幻想),2
145092,m16a1 (girls frotnline),M16A1 (少女前线),6
40726,m4a1 (girls frontline),m4a1 (少女前线),5
25486,mabel pines (gravity falls),梅宝·派恩斯 (怪诞小镇),21
26467,machamp (pokemon),怪力 (宝可梦),31
1848,machine,机器,811
7608,machine fuck,机器插穴,583
1982,machoke (pokemon),豪力 (宝可梦),22
3676,macropod,巨足类,2
5183,macstarlolithia,macstarlolithia,4
1431,mad moxxi (borderlands),疯狂莫西 (边境地区),157
42045,madam m (final fantasy),M夫人 (最终幻想),39
37231,madara uchiha (naruto),宇智波斑 (火影忍者),3
49352,maddie fenton (danny phantom),麦迪·芬顿 (幻影丹尼),15
4528,european,欧洲,0
26827,atlantis the lost empire,亚特兰蒂斯失落的帝国,0
5821,hana song,哈娜之歌,0
27458,warioware,瓦力欧制造,0
298,red hair,红发,0
41905,clara (honkai star rail),克拉拉 (崩坏：星穹铁道),0
6170,ronin-jelly,浪人果冻,0
32368,sox (lightyear),袜队 (光年),0
37645,bloodrayne,吸血莱恩,0
39056,elesa (pokemon),埃莱萨 (宝可梦),0
5311,mario bros,马里奥兄弟,0
3313,subtitled,有字幕,0
26703,triple blowjob,三重口交,0
1627,baronstrap,baronstrap,0
7005,awwman,哇曼,0
152180,coqui (vtuber),科基 (VTuber/虚拟主播),0
6174,jayewilde,杰维尔德,0
5067,condom,安全套,0
39046,margaret (persona),玛格丽特 (女神异闻录),0
27298,rachnera arachnera (monster musume),拉克涅拉 (魔物娘的相伴日常) (怪物娘),0
11362,isuzu sento (amagi brilliant park),五十铃钱汤 (甘城光辉游乐园),0
480,foot licking,舔脚,0
223734,ramiel (zenless zone zero),拉米尔 (绝区零),0
3889,trapped,被困住,0
3834,cum on floor,地板上精液,0
735,madeline fenton (danny phantom),马德琳·芬顿 (幻影丹尼),20
35907,madison paige (heavy rain),麦迪逊·佩奇 (暴雨),4
29444,madoka higuchi (shinycolors),樋口圆 (闪亮的颜色),31
28468,madoka kaname (mahou shoujo madoka magica),小圆要 (魔法少女小圆),21
80949,mae (fortnite),梅埃 (堡垒之夜),4
41226,mae borowski (night in the woods),梅·博罗夫斯基 (林中之夜),6
38361,maeve (paladins),梅夫 (枪火游侠),7
44935,mafuyu kirisu (we never learn),切须真冬 (我们永远不会学习),4
11244,magazine,杂志,6
27184,maggot,蛆,65
137967,magia baiser (mahou shoujo ni akogarete),玛吉雅·拜泽 (憧憬成为魔法少女),9
2803,magic,魔法,497
3611,magic user,魔法用户,122
6223,magical girl,魔法少女,344
151235,magik (marvel),魔术师 (漫威),277
1985,magmallow,岩浆糖,13
47600,mahiro oyama (onii-chan wa oshimai!),小山真弘 (别当欧尼酱了！),6
74384,mahiru shiina (otonari no tenshi-sama),真昼椎名 (音成天使大人),24
44493,maho nishizumi (girls und panzer),西住麻帆 (少女与战车),23
38289,mai (avatar),麦 (头像),9
37068,mai sakurajima,樱岛麻衣,25
32489,mai shiranui (dead or alive),不知火舞 (死或生),1160
28067,mai valentine (yu-go-oh!),情人节 (哟-去-哦！),5
2184,maid,女仆,1328
4228,maid headdress,女仆发带,275
27355,maid marian (robin hood),女仆玛丽安 (罗宾汉),33
42044,maiden (final fantasy),少女 (最终幻想),1
43254,maiev shadowsong (world of warcraft),玛维影歌 (魔兽世界),5
35176,majima (lycoris recoil),真岛 (莉可丽丝),1
7809,majin buu (dbz),魔人布欧 (数据库),4
2895,majora,专业,2
34057,maka (soul eater),马卡 (噬魂师),6
27797,maka albarn,玛嘉·亚尔邦,1
118329,makaino ririmu (vtuber),魔界之莉莉姆 (VTuber/虚拟主播),4
1121,makato (street fighter),马卡托 (街头霸王),3
3366,makeup,化妆,519
44774,maki gamou (nagatoro),蒲生真希 (长瀞),9
59759,maki nishikino (love live),西野真纪 (爱生活),25
38823,maki oze (fire force),茉希尾濑 (火力),11
30008,maki zenin (jujutsu kaisen),真木泽宁 (咒术回战),110
33605,makima (chainsaw man),马基马 (电锯人),669
38578,makio (demon slayer),牧尾 (鬼灭之刃),7
47413,makishima ayame (taimanin rpgx),槙岛彩女 (对魔忍RPGX),1
27652,mako mankanshoku,真子满汉色,4
42477,makoto aihara (rumble roses),相原诚 (玫瑰女郎),2
108376,makoto kino,基诺诚,7
7580,makoto nanaya (blazblue),七夜诚 (苍翼默示录),65
4076,Makoto Niijima (persona),新岛诚 (女神异闻录),223
32484,makoto yuki (persona),由希诚 (女神异闻录),41
9208,male,男,9717
5366,male domination,男性统治,1001
3060,male draenei,男性德莱尼,24
3721,male focus,男性重心,189
4436,male human/female anthro,男性人类/女性人类,648
6966,male human/female demon,男性人类/女性恶魔,17
6884,male human/female feral,男性人类/女性野生,142
6967,male human/female humanoid,男性人类/女性人形生物,24
4077,male milking,男性挤奶,79
5405,male moaning,男性呻吟,1479
7779,male molestation victim,男性猥亵受害者,304
1540,male on anthro,男性对人类,481
5174,male on bottom,男性在底部,373
1477,male on female,男性对女性,7976
6862,male on feral,野性的男性,137
5671,male on futanari,男性对 futanari,1747
5702,male on male,男性对男性,2246
5367,male on top,男在上,209
3331,male only,仅限男性,690
2769,male penetrated,男性被插入,761
9209,male penetrating,男性插入,1003
3033,male penetrating female,男性插入女性,2939
2770,male penetrating male,男性插入男性,695
2084,male pov,男性视角,23318
6312,male pubic hair,男性阴毛,78
2768,male/male,男/男,247
3273,maledom,男性统治,524
26894,maleficent,玛琳菲森,8
32567,malenia (elden ring),马莱尼亚 (艾尔登法环),116
26112,males only,仅限男性,149
2060,malesub,男性子,737
48813,malice (fortnite),恶意 (堡垒之夜),17
39388,maliketh the black blade (elden ring),“黑剑”玛利喀斯 (艾尔登法环),7
1989,mallow (pokemon),锦葵 (宝可梦),28
2245,malseub,马尔苏布,3
9156,mama (death stranding),妈妈 (死亡搁浅),41
46649,mamako oosuki (do you love your mom),大须真真子 (你爱你妈妈吗),60
75274,mametchi (vtuber),真豆契 (VTuber/虚拟主播),1
85289,mami nanami (kanojo),七海真美 (鹿城),7
46389,mamimi tanaka (shinycolors),田中真美美 (闪亮的颜色),3
1541,mammal,哺乳动物,267
7023,mammal humanoid,哺乳动物人形,68
5304,man,男人,162
26930,mandy,曼迪,5
1146,manga,漫画,77
6813,mangle,锰戈,11
6874,mangle (fnaf),锰戈 (玩具熊的五夜后宫),136
34101,manjiro sano (tokyo revengers),佐野万二郎 (东京复仇者),1
40304,manon (street fighter),曼农 (街头霸王),74
28532,mantis (guardians of the galaxy),螳螂 (银河护卫队),136
46496,mantis lords (hollow knights),螳螂领主 (空洞骑士),1
5458,manual,手册,8
169657,maomao (the apothecary diaries),猫猫 (药剂师日记),11
9092,mara (call of duty),马拉 (使命召唤),87
98000,mara sov (destiny),玛拉·索维 (命运),6
28516,marble pie (mlp),大理石馅饼 (小马宝莉),30
26629,Marcarita (DBZ),玛卡丽塔 (数据库),3
1126,marceline (adventure time),马瑟琳 (探险活宝),67
49916,march 7th (honkai: star rail),3月7日 (崩坏：星穹铁道),281
32412,marci (dota),马尔奇 (刀塔),61
115908,marcille donato (delicious in dungeon),玛露希尔·多纳托 (地牢里的美味),46
3238,marco,马可,6
1599,marco diaz,马可·迪亚兹,24
88439,marcus fenix (gears of war),马库斯·菲尼克斯 (战争机器),7
26969,marcy wu (amphibia),玛希·吴 (奇幻沼泽),3
82799,mareep (pokemon),咩利羊 (宝可梦),2
39046,margaret (persona),玛格丽特 (女神异闻录),9
1435,margarita,玛格丽塔,1
647,marge simpson (the simpsons),玛琦·辛普森 (辛普森一家),84
111372,marguerite (one piece),玛格丽特 (航海王),1
43252,mari (fortnite),马里 (堡垒之夜),2
251,brooke scott (life is strange),布鲁克·斯科特 (奇异人生),0
5924,moral support,道义上的支持,0
29025,shirogane noel (vtuber),白银诺艾尔 (VTuber/虚拟主播),0
2858,platinum blonde hair,白金金发,0
1880,sybian,赛比安,0
32657,pathfinder (apex legends),探路者 (Apex英雄),0
86619,bengal tiger (kemono friends),孟加拉虎 (兽娘动物园),0
4658,source,来源,0
43376,shizuru hoshino (princess connect),星野静 (公主连结),0
45704,mary linton (red dead redemption),玛丽·林顿 (荒野大镖客：救赎),0
148176,roccia (wuthering waves),罗恰 (鸣潮),0
33951,nia (xenoblade),尼亚 (异度之刃),0
5838,appletin,苹果素,0
4271,after masturbation,自慰后,0
128622,wooloo (pokemon),毛辫羊 (宝可梦),0
35653,ikishima midari (kekgurui),生志摩妄 (狂赌之渊),0
2772,orville (animal crossing),奥维尔 (动物森友会),0
5364,female on bottom,女性在底部,0
33,christie (dead or alive),克里斯蒂 (死或生),0
29088,itto arataki (genshin impact),一藤荒泷 (原神),0
119,operator 6o (nier automata),通信官 6O (尼尔自动机),0
41781,chai (hifi rush),柴 (高保真热潮),0
2795,clothed,穿衣服,0
3455,whip marks,鞭痕,0
165237,mimimi utsukushisugi (100kanojo),美美美美杉杉 (超超超超超喜欢你的100个女朋友),0
9378,mari (umemaro),马里 (梅麻吕),6
32666,maria (mario),玛丽亚 (超级马里奥),1
27502,maria (silent hill),玛丽亚 (寂静岭),19
41468,Maria Robotnik (sonic),玛利亚·罗伯尼克 (刺猬索尼克),35
38164,maria rodrigue (fnaf),玛丽亚·罗德里格 (玩具熊的五夜后宫),3
72474,marian (nikke goddess of victory),玛丽安 (尼克胜利女神),2
25986,marianne (fire emblem),玛丽安 (火焰纹章),35
154413,marie (nier reincarnation),玛丽 (尼尔 转生),2
39045,marie (persona),玛丽 (女神异闻录),14
9411,marie (splatoon),玛丽 (喷射战士),160
296,marie kanker (ed edd n eddy),玛丽·坎克尔 (艾德、艾德和艾迪),14
70694,marie onette (fnaf),玛丽·奥内特 (玩具熊的五夜后宫),158
11343,marie rose (dead or alive),玛丽·罗斯 (死或生),1304
30757,marigold (fortnite),万寿菊 (堡垒之夜),8
158381,marika (transformers),马里卡 (变形金刚),1
28527,marin kitagawa (dress up darling),北川马琳 (打扮亲爱的),848
33159,marina (blue archive),玛丽娜 (蔚蓝档案),9
362,marina ida (splatoon),玛丽娜伊达 (喷射战士),244
6893,marine,海洋,24
27041,marine the raccoon,浣熊玛琳,9
5488,marinette cheng,玛丽内特·程,4
3017,marinette dupain-cheng,玛丽奈特·杜庞-程,34
26019,mario (mario),马力欧 (超级马里奥),29
74,mario (super mario),马力欧 (超级马里奥),185
5311,mario bros,马里奥兄弟,102
221370,marioneta (fnaf),马里奥内塔 (玩具熊的五夜后宫),1
86319,marionette (fnaf),提线木偶 (玩具熊的五夜后宫),80
40305,marisa (street fighter),玛丽莎 (街头霸王),17
10399,marisa kirisame (touhou),雾雨魔理沙 (东方Project),61
5275,markings,纹路,71
4569,marnie (pokemon),玛妮 (宝可梦),91
27329,maron,马龙,3
36058,maron (dbz),马龙 (数据库),15
40254,married couple,夫妇,78
67459,mars (pokemon),火星 (宝可梦),2
3677,marsupial,有袋类,3
40723,marta (outlast),玛尔塔 (逃生),1
36742,martha (fate),玛莎 (Fate系列),1
37807,martha wayne (batman),玛莎·韦恩 (蝙蝠侠),28
36040,maruyama aya (bang dream),丸山彩 (爆炸梦),2
152831,maruzensky (uma musume),丸津斯基 (赛马娘),13
198,marvel,漫威,1470
150128,mary (nikke goddess of victory),玛丽 (尼克胜利女神),7
57388,mary celeste (azur lane),玛丽塞莱斯特 (碧蓝航线),1
26133,mary jane watson,玛丽·简·沃森,71
45704,mary linton (red dead redemption),玛丽·林顿 (荒野大镖客：救赎),3
25857,mary test (johnny test),玛丽·泰斯特 (强尼·特斯特),1
5482,mascara,睫毛膏,81
3964,masex,玛塞克斯,2
41990,mash kyrielight (fate),玛修·基列莱特 (Fate系列),87
148514,mashiro (vtuber),真白 (VTuber/虚拟主播),1
939,mashu kyrielight (fate grand order),玛舒·凯列莱特 (命运大秩序),278
2873,mask on head,头顶面具,78
2874,masked,戴面具的,738
26122,masked face,蒙面脸,376
2204,mass effect,质量效应,502
1997,massage,按摩,300
7595,massarettt,马萨雷特,1
598,master chief (halo),士官长 (光环),56
27330,master roshi,罗西大师,50
1826,master tigress (kung fu panda),母虎大师 (功夫熊猫),35
153293,master viper (kung-fu panda),毒蛇大师 (功夫熊猫),8
6421,masturbating during fellatio,口交期间自慰,259
3938,masturbating while penetrated,被插入时自慰,321
36892,masturbation,自慰,17715
146814,mata hari (fate),马塔哈里 (Fate系列),8
6625,mating,交配,441
1943,mating press,交配压,5512
38288,matoi (phantasy star online),缠 (江户消防旗) (梦幻之星在线),1
36036,matsubara kanon (bang dream),松原花音 (爆炸梦),3
117960,matsukai mao (vtuber),魔界之莉莉姆 (VTuber/虚拟主播),3
86334,matsukaze (kantai),松风 (舰队),1
110556,matsuri (naruto),祭 (火影忍者),1
40255,mature anthro,成熟的人类,33
28319,maud pie (mlp),莫德·派 (小马宝莉),27
55515,maven (fortnite),Maven (堡垒之夜),5
384,mavis dracula (hotel transylvania),梅菲丝 (精灵旅社),302
51096,mavis vermillion (fairy tail),梅维斯·朱红 (妖精的尾巴),2
3305,mavixtious,mavixtious,2
126879,mavuika (genshin impact),马武伊卡 (原神),299
10794,mawile (pokemon),大嘴娃 (宝可梦),32
47234,max the elf (original),最大精灵 (原创),15
227,maxine caulfield (life is strange),玛克辛·考菲尔德 (奇异人生),434
38328,may (guilty gear),小遥 (宝可梦) (罪恶装备),11
927,may (pokemon),小遥 (宝可梦) (宝可梦),143
297,may kanker (ed edd n eddy),梅·坎克 (艾德、艾德和艾迪),6
172,maya (borderlands),玛雅人 (边境地区),96
37883,maya (dragon quest),玛雅人 (勇者斗恶龙),3
44917,maya (kantai collection),玛雅人 (舰队Collection),21
6175,maya (slyxxx24),玛雅人 (slyxxx24),4
67084,maya fey (ace attorney),绫里真宵 (逆转裁判),3
492,maya parvati (hitman),玛雅帕尔瓦蒂 (杀手),1
37509,mayoi shigure (blue archive),真夜时雨 (蔚蓝档案),8
1308,mayor,市长,5
2497,mccree,麦克雷,16
2449,md002,md002,1
7543,meadow,草地,3
86359,mecha girl ratnica (original),机甲女孩拉特尼卡 (原创),2
41837,mechanical arm,机械臂,20
5053,mechanical fixation,机械固定,11
497,medic,军医,15
31919,medicham (pokemon),恰雷姆 (宝可梦),3
2896,medium,中等,16
3056,medium hair,中发,104
38360,medley (fortnite),混合泳 (堡垒之夜),9
28309,medusa,美杜莎,77
34056,medusa (soul eater),美杜莎 (噬魂师),9
1601,meg,梅格,8
231373,meg (dead or alive),梅格 (死或生),11
658,meg griffin (family guy),麦格·格里芬 (恶搞之家),26
35742,meg thomas (dead by daylight),梅格·托马斯 (黎明杀机),38
26990,mega man legends | rockman dash,洛克人传奇|洛克人冲刺,3
27631,megaman,洛克人,24
